pair,lambda,beta,seed,block,domain,images,selected,coverage,student_audit_pre_ce,student_audit_post_ce,teacher_audit_pre_ce,teacher_audit_post_ce,hard_all_pre,hard_selected_pre,hard_unselected_pre,soft_all_pre,soft_selected_pre,soft_unselected_pre,true_all_pre,true_selected_pre,true_unselected_pre,hard_all_post,hard_selected_post,hard_unselected_post,soft_all_post,soft_selected_post,soft_unselected_post,true_all_post,true_selected_post,true_unselected_post
l07_b00015,0.7,0.0015,505,12,contrast,6000,1440,0.24,2.7411136627197266,3.1123197078704834,2.32822847366333,2.1176326274871826,2.9619588610330254,1.2672193057658263,3.497139773222667,3.5790828293973322,1.3680426729180826,4.2773060367065705,3.4043267654668505,1.6149762824983969,3.969384812720047,2.791159030295606,0.68027436955791,3.4577541863180365,3.4160997740435093,0.8029387004747663,4.241308534117851,3.2508328894656238,1.1111270760709677,3.9265294621165676
l07_b00015,0.7,0.0015,505,13,elastic_transform,6000,2314,0.38566666666666666,4.059692859649658,2.3408260345458984,1.6165138483047485,1.643578290939331,2.1045218513877586,0.7926295386354023,2.9281026467510127,2.656812589777346,0.8918106081192875,3.7648469320336546,2.711960029806739,1.0748471342698906,3.7397080602658455,1.9424797830954472,0.43266314936049904,2.890313665478158,2.501391524491367,0.5427597129675977,3.730982954731738,2.5609158844342734,0.7503999388058061,3.6975230190474777
l07_b00015,0.7,0.0015,505,14,pixelate,6000,1052,0.17533333333333334,2.6092655658721924,3.624152898788452,2.122398853302002,2.0195472240448,2.9111435186422305,1.00754034549919,3.3158707898925286,3.8844085681294245,1.1656406915159274,4.462448949333427,3.4746446098654777,1.5014647271001165,3.89416466578083,2.7923048968188935,0.4477093429721268,3.2907920679277853,3.75572891165011,0.6284542032843186,4.420622402596109,3.366994003767876,1.0620983160737039,3.8570405404401233
l07_b00015,0.7,0.0015,505,15,jpeg_compression,6000,2202,0.367,3.7651009559631348,2.8781981468200684,1.6970436573028564,1.7244154214859009,2.0838370296475746,0.6692008012841498,2.9040131683669688,2.707034067483479,0.7849129403631061,3.821439207535892,2.7340440879683277,0.9950650232423716,3.7422673371854276,1.9476342448420025,0.35264070643607104,2.8723777339335927,2.5774866448845835,0.47875276821185375,3.794288118405738,2.615934099777848,0.7211356508529443,3.7144981294072927
l07_b00015,0.7,0.0015,606,1,gaussian_noise,6000,1782,0.297,5.527081489562988,5.892550945281982,5.527081489562988,3.8756325244903564,3.409172836748154,2.597624902760406,3.7520316367401363,3.5557268711753154,2.631363814783827,3.9462472520405663,4.387692715935845,3.4283749552376017,4.792980589232256,3.132966460949814,1.8420348248805083,3.678352941622053,3.286092090068813,1.897967132802658,3.87254032948282,4.2205108678554675,3.072563022230024,4.70549025640562
l07_b00015,0.7,0.0015,606,2,shot_noise,6000,1551,0.2585,5.640522003173828,3.534821033477783,3.453251838684082,2.908019781112671,3.2599997205187154,1.9605675722199418,3.7130047243423605,3.522167692592196,2.0138774296096638,4.047984325068239,4.074466499519831,2.65387092605464,4.569711213937567,3.020520211778355,1.197069244243573,3.656207433771263,3.2857307863974365,1.2719982518441422,3.987753524336787,3.8768435928647,2.114651274696092,4.491174967438654
l07_b00015,0.7,0.0015,606,3,impulse_noise,6000,2511,0.4185,3.6478431224823,2.3988637924194336,1.6011762619018555,1.4412486553192139,2.7223889215415733,1.5889618446580356,3.5381055710269744,2.965477510022699,1.639352037902051,3.919877355392418,2.972131531179207,1.7569452409432054,3.8466895061813875,2.4821500994228494,1.0992613047959203,3.477401966235177,2.7342001464885293,1.1615045238818134,3.866054175828016,2.761511257608061,1.3239101051699653,3.796139086146912
l07_b00015,0.7,0.0015,606,4,defocus_blur,6000,2898,0.483,2.2398202419281006,1.7661324739456177,1.081745982170105,1.0574926137924194,1.9712914875036496,0.8202123878117812,3.04667099456588,2.369810167396229,0.8984446717200371,3.7444127484631555,2.3508444462609557,1.0175604849286675,3.5964462902135583,1.772026081373793,0.4597854466250904,2.997968492560686,2.180620207324347,0.5498647375882936,3.704130636497488,2.169788771916679,0.6861170173886297,3.555888302742692
l07_b00015,0.7,0.0015,606,5,glass_blur,6000,1657,0.27616666666666667,3.664336919784546,2.7634830474853516,2.136653423309326,2.0844528675079346,2.8554331208546264,1.3244965210660755,3.4395367233988647,3.3278213091038444,1.4192163733990621,4.0560180345155015,3.314559237733987,1.7064654608775673,3.928100888263826,2.655373202619186,0.7129265343730845,3.3964816827674205,3.137059165101456,0.8299306446343306,4.017305989511777,3.146509941607116,1.2436727606119615,3.872506075364649
l07_b00015,0.7,0.0015,606,6,motion_blur,6000,2828,0.4713333333333333,2.2103447914123535,1.8632534742355347,1.145161509513855,1.1299339532852173,1.9810506388736615,0.8098117488398318,3.0252699267096226,2.3902034298320722,0.8876540308744041,3.7298029570238387,2.4401624185279056,1.027137941282974,3.699945905806804,1.796278151645876,0.4571344853083645,2.990193122768978,2.2158320478216607,0.5452762110250883,3.7052178947512657,2.2694573433694196,0.6976993681150182,3.670759850941754
l07_b00015,0.7,0.0015,606,7,zoom_blur,6000,2967,0.4945,2.004945993423462,1.8278357982635498,1.0697771310806274,1.0687415599822998,1.6859202014616017,0.6041507949067519,2.744149620930194,2.137843288848303,0.6814568040999311,3.5625378817426077,2.2756572961706305,0.850756217407088,3.669551625445748,1.5391735126229036,0.32949143528918456,2.7225321421808153,1.9966318841436548,0.4155801868016631,3.543278895687901,2.139559760288603,0.5973086546192472,3.648250505597201
l07_b00015,0.7,0.0015,606,8,snow,6000,2108,0.35133333333333333,3.014826774597168,2.5643584728240967,1.6227387189865112,1.5847973823547363,2.0985731655508846,0.6644001213510401,2.8753554823991023,2.8035387756464125,0.7875082755197931,3.895468964306976,2.595462177089317,0.9399102061893373,3.492148599149221,1.9653953627795362,0.30647894052718666,2.863904051913131,2.672439897694921,0.44408342248878796,3.8793708971128367,2.473946897720335,0.6297217024994672,3.4728232367556875
l07_b00015,0.7,0.0015,606,9,frost,6000,2052,0.342,2.846827507019043,2.761681079864502,1.8953343629837036,1.8677529096603394,2.2228726257675655,0.741503671359233,2.992824270763993,2.9069844473586812,0.8689006783518461,3.966292424562844,2.7786794210900565,1.1511283458982515,3.624610223089444,2.0862706529618986,0.3804277895575051,2.972894147314942,2.774151817513713,0.5218816315137944,3.9447846497507544,2.6635091244393467,0.8621059274518039,3.5998007557003495
l07_b00015,0.7,0.0015,606,10,fog,6000,1872,0.312,2.8302485942840576,2.4614245891571045,1.702015995979309,1.6277430057525635,2.4747557833401546,1.0238348955481822,3.132731534780703,3.0613426595943185,1.1310355927585487,3.9367144689733324,2.8607215523740335,1.2667143890664285,3.583585265967019,2.2934903347736366,0.5320212792599613,3.092296069250769,2.8906432320965503,0.6575177358782732,3.9033396780560023,2.696854126881193,0.8372692864402581,3.540154228941618
l07_b00015,0.7,0.0015,606,11,brightness,6000,3030,0.505,2.4612717628479004,1.8040807247161865,1.1974668502807617,1.1963857412338257,1.6072018756103783,0.5968870626435222,2.6379270888391906,2.1006608679885725,0.6842687536094685,3.5456669644763448,2.1945514349946214,0.8468647484202002,3.5694641152372117,1.4658064383352927,0.3410098350927121,2.6133262052797432,1.9682275540882168,0.43665143997207695,3.53074459980266,2.068799449013234,0.6182615824528456,3.548641110857669
l07_b00015,0.7,0.0015,606,12,contrast,6000,1411,0.23516666666666666,2.5229456424713135,2.8199849128723145,2.193533420562744,1.9939638376235962,2.9478655217834544,1.174342109895573,3.493178560391823,3.659600707454191,1.2943598456015617,4.386851711174838,3.3581801786630905,1.4643392091930283,3.940487785532182,2.775782186170924,0.5415890090448672,3.462739382275709,3.500831258971907,0.6876197590680448,4.365821763736419,3.192403217944665,0.9059049384463826,3.895442893772094
l07_b00015,0.7,0.0015,606,13,elastic_transform,6000,2280,0.38,3.472461223602295,3.214458703994751,1.5682467222213745,1.5994360446929932,2.156295801091645,0.8643415797911852,2.9481387109209596,2.7049363795187857,0.9607291464023878,3.77396661917077,2.7693194218289743,1.122821695091393,3.7784631898294254,1.9744989957502646,0.447775881947333,2.9102325171133514,2.5297807475978087,0.5577924082965988,3.738418762008228,2.601017762406549,0.7453500276079219,3.7383625030895806
l07_b00015,0.7,0.0015,606,14,pixelate,6000,1022,0.17033333333333334,4.580869197845459,3.5877692699432373,2.1504199504852295,2.124202251434326,3.038166629476288,1.1660547568404356,3.422517439808519,3.8492663987997373,1.3074740472082098,4.371104844626683,3.825316330854364,1.6235122390647179,4.277354053194464,2.9019226595164347,0.5081537630383409,3.39337139639884,3.7178789661649456,0.6760943258466383,4.342367496178064,3.7274553481966555,1.1356681785682858,4.259557896882914
l07_b00015,0.7,0.0015,606,15,jpeg_compression,6000,2168,0.36133333333333334,3.4833004474639893,2.8499763011932373,1.7448921203613281,1.7483445405960083,2.2608149613251642,0.8775469659137186,3.043415434720784,2.8387743495719557,0.9825256370650645,3.888969341407795,2.862477469978797,1.138964524447288,3.83757560826489,2.1190238477013135,0.5392648000241779,3.012791492629299,2.706926404094497,0.6552453893196962,3.867689566942037,2.7330561639623623,0.8371168774888572,3.8057065744724268
