pair,lambda,beta,seed,block,domain,batch,images,selected,unselected,coverage,updated,confidence_mean,original_selected_proxy_pre,original_selected_proxy_post,hard_all_pre,hard_selected_pre,hard_unselected_pre,soft_all_pre,soft_selected_pre,soft_unselected_pre,true_all_pre,true_selected_pre,true_unselected_pre,hard_all_post,hard_selected_post,hard_unselected_post,soft_all_post,soft_selected_post,soft_unselected_post,true_all_post,true_selected_post,true_unselected_post
l07_b0002,0.7,0.002,202,1,gaussian_noise,10,64,22,42,0.34375,True,0.7441650629043579,2.2087996006011963,1.5692306756973267,3.2745545401444307,2.2087996279576387,3.832807113194655,3.406878375759627,2.2955314474010033,3.989012481090334,4.033656162707752,2.9926514204855095,4.57894436101464,3.142257215115471,1.5692306192612202,3.9662235272296025,3.2304291469725275,1.6960194351038682,4.0341675674751585,3.969762905393956,2.7180938589830386,4.62539907256158
l07_b0002,0.7,0.002,202,1,gaussian_noise,11,64,27,37,0.421875,True,0.7836418747901917,2.691624879837036,2.145080327987671,3.072149235535748,2.69162494279427,3.3498291248335836,3.271642794948857,2.7159911850783933,3.6771182940435194,4.402549965640632,3.764377270073078,4.868243554298036,2.8317147248222785,2.1450804538524335,3.332772165800274,2.994157890697167,2.168693150656065,3.596524052348782,3.9802830942704635,3.2254808170151454,4.531084756051372
l07_b0002,0.7,0.002,202,1,gaussian_noise,12,64,23,41,0.359375,True,0.7186788320541382,2.8073203563690186,1.8447312116622925,3.299844323347945,2.8073203127948334,3.5761382804874957,3.520763701488172,2.844255100616042,3.9002685263676593,4.5327209985513885,3.864323836301382,4.90767550420383,2.9488862314425104,1.8447312091656745,3.5682902683295157,3.1385713840541323,1.9047215026202011,3.830731073639021,4.309147232309978,3.4974407928770397,4.764494747113821
l07_b0002,0.7,0.002,202,1,gaussian_noise,13,64,23,41,0.359375,True,0.7298234701156616,2.668926954269409,1.9992154836654663,3.3727686949543427,2.6689268605491474,3.7676067971816467,3.508442837212806,2.7254179684250635,3.947700690435198,4.105801941838931,3.542134455586525,4.422005653639061,3.2138957238394044,1.9992154312293395,3.89530174164505,3.292654288226511,2.0566829970957,3.986004036909649,4.0420690078799355,3.1671281075118904,4.532889512964449
l07_b0002,0.7,0.002,202,1,gaussian_noise,14,64,22,42,0.34375,True,0.7052735686302185,3.778655767440796,2.4156765937805176,3.8503011962980462,3.7786554755012847,3.887829907191589,4.096429176530007,3.7761363053401187,4.264201632867568,4.721672617562531,4.120264390217285,5.036695974743375,3.2135532943318217,2.4156768972515725,3.631488549945285,3.374452142521667,2.44619744260906,3.8606807948568433,3.971504552213181,3.0691344887310477,4.444174585465727
l07_b0002,0.7,0.002,202,1,gaussian_noise,15,64,24,40,0.375,True,0.691757082939148,2.771491050720215,2.386950969696045,3.599994824835851,2.771490673165411,4.0970973158381145,3.6746422573596713,2.8326580410063986,4.179832787171635,4.696565959151887,3.897034203342115,5.17628501263775,3.3941921096482757,2.3869511081752246,3.9985367105321075,3.489527639279066,2.4496106588667534,4.113477827526454,4.665645095526844,3.7683637230882607,5.204013918989994
l07_b0002,0.7,0.002,202,1,gaussian_noise,16,64,33,31,0.515625,True,0.7849897146224976,2.942960262298584,2.7665348052978516,3.230155917585396,2.9429599497671735,3.5358806575209223,3.349920518737939,2.96835869053729,3.7560992390805654,4.137788372815155,3.7807611605752047,4.517849598748004,3.078919723412363,2.7665348491208683,3.411458460561373,3.188933194486652,2.787798512443332,3.6159475334359934,4.0438163000078555,3.679215215394951,4.431940035240948
l07_b0002,0.7,0.002,202,1,gaussian_noise,17,64,25,39,0.390625,True,0.7370840311050415,2.888425827026367,2.2534549236297607,3.2694297484601496,2.8884259513004933,3.5136629517676203,3.365453469462633,2.889822562235582,3.67034507665946,4.298667540472431,3.9226831287130035,4.539683189036166,3.005671524045672,2.2534548958939205,3.4878616702967955,3.103821006771338,2.2673847437696266,3.6399980984391016,4.376172385538146,3.821005574147094,4.732048546686256
l07_b0002,0.7,0.002,202,1,gaussian_noise,18,64,18,46,0.28125,True,0.7048413753509521,3.2687785625457764,2.7179760932922363,3.4798385558755296,3.268778631819635,3.5624272218104447,3.5082695024387798,3.2873187810000903,3.594728480393049,3.9733825387887816,3.850712926586485,4.02138369138968,3.313493765218192,2.71797578294702,3.5465225408895202,3.359926634566456,2.761505454838663,3.594091444025158,4.0316564615465555,3.648135404715548,4.181729918567385
l07_b0002,0.7,0.002,202,1,gaussian_noise,19,64,24,40,0.375,True,0.6972677707672119,2.6986312866210938,1.9510287046432495,3.3102582644581715,2.6986315024237695,3.677234321678813,3.4150804595625166,2.7070470891453033,3.839900481812845,4.920757707187805,4.11147923927415,5.406324787935999,3.135721736596608,1.9510284998781717,3.84653767862767,3.2297666944491907,1.9795795704048984,3.9798789688757656,5.206809328848905,4.115979154409691,5.861307433512435
l07_b0002,0.7,0.002,202,1,gaussian_noise,20,64,21,43,0.328125,True,0.7171846628189087,3.8628005981445312,2.687070846557617,3.7862152943212624,3.8628006254721337,3.7488131558522335,3.9599579844819157,3.8812168127462163,3.998412975329583,5.379739037374346,4.865532832849884,5.630862997723502,3.2844761174304873,2.6870708464961157,3.576232179979833,3.461130600263961,2.721025980148166,3.8225770426460928,4.692326728745131,3.960983636062291,5.049494285636751
l07_b0002,0.7,0.002,202,1,gaussian_noise,21,64,16,48,0.25,True,0.7033247947692871,2.3193936347961426,1.5495541095733643,3.340041435705719,2.3193937716468636,3.6802573237253373,3.3282549024578723,2.3306808542042363,3.660779585209084,4.944055630276201,3.9315920993148747,5.281543473929976,3.2808812694322698,1.5495541343940142,3.8579903144450216,3.2841426728876524,1.6061111197642806,3.843486523928776,5.059640416443711,3.7346030554277543,5.501319536782364
l07_b0002,0.7,0.002,202,1,gaussian_noise,22,64,20,44,0.3125,True,0.6733565330505371,2.04256010055542,1.3589465618133545,3.218991431406063,2.0425603555402514,3.753732829526886,3.336303569942576,2.0854395271328356,3.9048781348560935,4.478903697103558,3.6886630022785427,4.838104012933109,3.025680701193923,1.3589469247144306,3.783286963230057,3.199749344010251,1.4230018022291366,4.007361863001666,4.590317945145362,3.605264998657688,5.038069284457941
l07_b0002,0.7,0.002,202,1,gaussian_noise,23,64,24,40,0.375,True,0.7343502640724182,1.492565631866455,0.9859107136726379,3.1192893509087085,1.4925656752046315,4.095323556331154,3.15611449276257,1.544874288874175,4.122858615095606,5.2571458226393375,4.989441116216914,5.4177686464927906,3.032221597176962,0.9859107954317768,4.2600080782240735,3.088406052722923,1.0577708518786473,4.3067871732294885,5.440698493426302,5.257515338362698,5.550608386464465
l07_b0002,0.7,0.002,202,1,gaussian_noise,24,64,26,38,0.40625,True,0.699435830116272,1.282623052597046,0.5692514777183533,2.805745147789387,1.2826229180470485,3.84788141024467,3.0217786997683667,1.3492116343773308,4.166166691878022,5.647895980839641,3.811934985354007,6.904079819856128,2.625473827744488,0.5692515286269949,4.032362769245931,2.888340798319585,0.6805027395317828,4.398966838542818,5.7657132591945155,3.923642575068513,7.026077411491253
l07_b0002,0.7,0.002,202,1,gaussian_noise,25,64,18,46,0.28125,True,0.6827653646469116,3.0691750049591064,1.6557506322860718,3.7427090616389562,3.0691750883211935,4.0062658338067765,4.180389025306001,3.0849279294676846,4.609047714981864,5.641607812531797,4.111097392686563,6.240503194210367,2.992180444854246,1.6557506322405697,3.5151312410943802,3.4007514188627423,1.7137725019027166,4.060873603760142,4.2319933938571985,2.3242159684044084,4.978514995121335
l07_b0002,0.7,0.002,202,1,gaussian_noise,26,64,17,47,0.265625,True,0.6971465945243835,1.871535062789917,0.8986343741416931,3.4643855698356787,1.871534919039413,4.0405230392726255,3.7268980641609364,1.9014816701919026,4.387155057724204,4.22566542988144,2.67234745402734,4.787503846679731,3.3690004727888723,0.8986343584120222,4.262537152457095,3.5954906915461047,0.9621739587218424,4.547966956610199,3.9180090181382248,2.070357727701869,4.586308421062013
l07_b0002,0.7,0.002,202,1,gaussian_noise,27,64,30,34,0.46875,True,0.7550023794174194,2.7548255920410156,1.7587199211120605,3.4594340097161944,2.7548256081389817,4.0811473052255005,3.6057129070328644,2.793295374153733,4.322551906632098,4.235013181990059,3.4442343068169987,4.932759248319232,2.839966411394305,1.7587199318696556,3.7940074227395844,2.991553310455467,1.8211060838869848,4.02430086331001,3.6136552245855613,2.5285299555251495,4.571118697285924
l07_b0002,0.7,0.002,202,1,gaussian_noise,28,64,24,40,0.375,True,0.715864896774292,2.058190107345581,1.1868942975997925,3.3171564009420544,2.058190128422916,4.072536164453538,3.560623921453785,2.1329462717319583,4.417230511286881,4.024566241543085,2.9265290299724938,4.683388568485441,2.739472655545022,1.1868941493027823,3.6710197592903655,2.975631733526255,1.2711887401424369,3.998297529556546,3.8400116900103494,2.6347705654495375,4.5631563647468365
l07_b0002,0.7,0.002,202,1,gaussian_noise,29,64,19,45,0.296875,True,0.6897873878479004,2.631251335144043,1.7671713829040527,3.3315618810451335,2.631251161934249,3.6272486291141735,3.5911386088428854,2.6939816724430474,3.9699382042117053,3.5335253855304534,2.4225382649158664,4.002608836456613,2.976536332660097,1.767171751395002,3.4871569336386927,3.2456658843738215,1.863255089105766,3.8293504423758895,3.692120026361871,2.0078031968530627,4.403276021043368
l07_b0002,0.7,0.002,202,1,gaussian_noise,30,64,16,48,0.25,True,0.634888768196106,4.579086780548096,2.8460028171539307,4.919331500372813,4.579086356722234,5.03274654825634,5.0886771834704785,4.608575184463579,5.248711183139445,7.040966976849326,6.125613055117844,7.3460849507598205,3.6524553109122664,2.846002638300522,3.9212728684495146,3.8411717538043972,2.897927233783936,4.1555865938112175,4.673769749926798,3.7171071357630328,4.992657287981387
l07_b0002,0.7,0.002,202,1,gaussian_noise,31,64,18,46,0.28125,True,0.6804125905036926,2.845364570617676,2.2697157859802246,3.6973762831278596,2.845364486473917,4.030772203557663,3.818254551140555,2.8603805534429627,4.193074811109179,4.403923066982578,3.2100504656282918,4.8710906066429525,3.5706458832321344,2.269715414089946,4.079705632026904,3.6568926607144228,2.3044713178896,4.1861010122545705,3.7758664793111505,2.5187105865706885,4.26779704603568
l07_b0002,0.7,0.002,202,1,gaussian_noise,32,64,27,37,0.421875,True,0.741684079170227,2.6021361351013184,2.29018235206604,3.2007826625693436,2.6021361945693466,3.637632787866639,3.3854820092210005,2.656868680937484,3.9171728163468105,3.712985009688799,3.6223363786673435,3.779134010704456,3.114752551422053,2.2901825108817686,3.7164658242487483,3.2913067047284175,2.356090436169548,3.9737618196227276,3.537616287705087,3.252577451514129,3.7456176006011925
l07_b0002,0.7,0.002,202,1,gaussian_noise,33,64,22,42,0.34375,True,0.6931658983230591,2.8248491287231445,2.2370381355285645,3.6865717973150165,2.8248493754798973,4.13795020875246,3.693535053127733,2.8621398465701198,4.129027780372198,3.3314160310719014,2.8061389092088005,3.6065611901430494,3.35367619475699,2.237038206654,3.9385818075728416,3.3860458370331834,2.2918490345636644,3.959196543088645,3.3253087497095106,2.7342334125592207,3.634919640597758
l07_b0002,0.7,0.002,202,1,gaussian_noise,34,64,24,40,0.375,True,0.7033349275588989,2.3757684230804443,1.7085928916931152,2.9940619032907976,2.3757682386139156,3.365038102096926,3.2337483031678804,2.4068658476229476,3.7298777764948396,3.9351574815131,3.5279314635295793,4.179493092303213,2.7128692399396357,1.7085928854845278,3.3154350526127,3.0088451559576925,1.765341395259501,3.7549474123766076,4.100679013264624,3.398061736176641,4.522249379517414
l07_b0002,0.7,0.002,202,1,gaussian_noise,35,64,17,47,0.265625,True,0.6822077631950378,2.494591236114502,1.7777944803237915,3.364115861758206,2.494591287191642,3.6786247504312186,3.6240731884494553,2.5191273137485672,4.023734462277437,4.128280371533789,3.4222991436030847,4.383635283764043,3.2305444590248857,1.777794444217841,3.756007230338071,3.5566195073900264,1.815693293610407,4.186316223012441,4.413981286293337,3.1576105556141814,4.8684132527092014
l07_b0002,0.7,0.002,202,1,gaussian_noise,36,64,18,46,0.28125,True,0.7045142650604248,2.401034116744995,1.5703691244125366,3.20138476251405,2.401034118344052,3.514565449363182,3.461056320439829,2.450140836406177,3.856631944626909,4.297671215311409,3.3938241467969252,4.651350502990991,2.933079242801019,1.5703691621757665,3.4663136221761177,3.243948535163211,1.6450302737192373,3.8696122026847664,4.391498143006307,3.077158060228207,4.905805131919476
l07_b0002,0.7,0.002,202,1,gaussian_noise,37,64,20,44,0.3125,True,0.7139742374420166,2.014239549636841,1.1775132417678833,3.573685250848966,2.0142391503206984,4.282524387452725,3.625256096002122,2.0670983643429723,4.333509610392645,4.581704503994869,3.104582729970624,5.253123492187709,3.2236130249662702,1.1775133347118325,4.153658338718287,3.3443423458162673,1.2491776969259394,4.296689913493689,4.2703005733643105,2.336511087974352,5.149295793996109
l07_b0002,0.7,0.002,202,1,gaussian_noise,38,64,13,51,0.203125,True,0.5920001268386841,2.7912404537200928,1.4733259677886963,3.9685461883013162,2.791240246106005,4.268643781409925,4.095817567002108,2.800430515343293,4.426014266444552,5.195011200481003,3.408477190451333,5.650402222645429,4.041999110079654,1.473326147554538,4.696758884840959,4.200084617762673,1.559203644779266,4.873250355974131,5.311216745671867,3.0220075855237454,5.8947406492390355
l07_b0002,0.7,0.002,202,1,gaussian_noise,39,64,18,46,0.28125,True,0.678325891494751,3.4914324283599854,1.4959207773208618,4.556977394123454,3.491432167643942,4.973929874050219,4.548698093586882,3.539742694791164,4.943506727898251,5.430034467978761,4.628810830468573,5.743556760917529,3.277585843858267,1.4959208421220154,3.974759105407235,3.3104918810435873,1.5810647897620684,3.9872242211102686,3.864399945469066,2.5906306689623104,4.362831401493448
l07_b0002,0.7,0.002,202,1,gaussian_noise,40,64,21,43,0.328125,True,0.7118918895721436,3.479156494140625,3.1854488849639893,3.7755449401423724,3.4791565914541573,3.9202927383389428,3.85085877794076,3.508145043040004,4.01823060196206,4.411008670094253,4.637924868537281,4.300189131319749,3.8608916632763917,3.185448481859272,4.190759263503358,3.8767489137210673,3.206808779492103,4.203928979274747,4.534347228149103,4.38731008726224,4.606156064396174
l07_b0002,0.7,0.002,202,1,gaussian_noise,41,64,16,48,0.25,True,0.659880518913269,3.8219754695892334,2.956453800201416,4.844546664794472,3.821975385088039,5.18540375802995,4.776040108383901,3.8441771319310805,5.086661100534843,5.30369934683855,4.290272515050632,5.641508290767855,4.410636369405448,2.956453931751948,4.89536384862328,4.344809425720637,2.9903061468502248,4.7963105186774415,5.1021894412742865,3.6379594870389513,5.590266092686065
l07_b0002,0.7,0.002,202,1,gaussian_noise,42,64,23,41,0.359375,True,0.6939254999160767,3.4739830493927,2.973802328109741,3.7478861136613943,3.473983623507127,3.9015387300893987,4.014309892233449,3.468189592724303,4.320670060250774,5.080883403322247,4.608260773542031,5.346013171247734,3.4423109473958426,2.973802264278113,3.705132891583837,3.7526363094917334,2.9675146914413237,4.1930703879102555,5.064707233157922,4.381733036867713,5.447839099369501
l07_b0002,0.7,0.002,202,1,gaussian_noise,43,64,20,44,0.3125,True,0.6884082555770874,3.957556962966919,2.8370110988616943,4.380905411538244,3.957556782008813,4.573336606778894,4.453743324813901,3.9959274633574777,4.661841443657731,5.065791884478223,4.129991034509347,5.491155907191349,3.797338093849156,2.8370111684846884,4.233850332651187,3.748707914294562,2.889348222837942,4.139325955865752,4.49149279585972,3.3725187640237815,5.0001173557851475
l07_b0002,0.7,0.002,202,1,gaussian_noise,44,64,15,49,0.234375,True,0.6351253390312195,3.8711225986480713,2.594594717025757,4.0061626032140145,3.8711223993695154,4.047501441125596,4.154136843830587,3.8973766180822733,4.232736912937213,5.391939191296095,4.532140099405882,5.6551429949359555,3.365121590703655,2.59459480354719,3.600997137792369,3.5282713439965483,2.6250898347148657,3.804755479490941,4.5870448521188685,3.370252363975174,4.959532348489387
l07_b0002,0.7,0.002,202,1,gaussian_noise,45,64,21,43,0.328125,True,0.6972476243972778,1.8723783493041992,1.1821987628936768,3.1502196813265257,1.8723783813558952,3.7742817115447407,3.1914384947669925,1.9044808894662204,3.8199526740999277,3.8113495562022943,2.4358778604226536,4.483091547164445,2.8175308428644508,1.1821986332648553,3.6161814568549504,2.8867516186655413,1.2291428246394291,3.6962814948178284,3.4905614271001264,1.9269819496046205,4.254170009132815
l07_b0002,0.7,0.002,202,1,gaussian_noise,46,64,19,45,0.296875,True,0.6818639039993286,2.031222105026245,1.3439146280288696,3.247314815651621,2.0312220476408265,3.760776206589514,3.408915729815736,2.078330330695328,3.970718453888798,4.290263147539222,3.0462099579052433,4.815530049829126,3.0084263947602854,1.3439144925936837,3.7112203090084064,3.188100872411992,1.4253013513811021,3.932394003513923,4.037188010213107,2.5812050285001114,4.6519363802697065
l07_b0002,0.7,0.002,202,1,gaussian_noise,47,64,16,48,0.25,True,0.6595771312713623,2.109377145767212,1.290894627571106,3.6544490454176324,2.1093771556834566,4.169473008662358,3.5687288091662177,2.133761525528413,4.047051237045486,4.3714397787622055,2.9668659406225073,4.839631058142106,3.458879366335715,1.2908947326272935,4.181540910905189,3.450457981311557,1.3476356539124326,4.151398757111266,4.272804004540923,2.350714954364321,4.91350035459979
l07_b0002,0.7,0.002,202,1,gaussian_noise,48,64,19,45,0.296875,True,0.6774401068687439,2.425053596496582,2.1115617752075195,3.322721001393608,2.4250537054167323,3.7017360819171783,3.3897138319356737,2.481012445089047,3.7733877508264717,4.151794020355544,3.2936967108442934,4.514101773260293,3.4386857870974055,2.111561883673984,3.999026990765072,3.5221636476116864,2.1786843428990386,4.089410465157026,4.364084981859982,3.1119956768673993,4.892744910634629
l07_b0002,0.7,0.002,202,1,gaussian_noise,49,64,21,43,0.328125,True,0.6841367483139038,3.350131034851074,2.1967427730560303,3.7498140807595584,3.350131298865194,3.9450079974986663,3.972400379556919,3.35415230636754,4.274335485068011,4.557571847036623,4.366483073909681,4.650894271121872,3.178093390016665,2.1967426138496347,3.6573577225633542,3.368184320980691,2.221686012992306,3.9281020993006006,3.9232947095891806,3.5182282666596865,4.121117856136143
l07_b0002,0.7,0.002,202,1,gaussian_noise,50,64,23,41,0.359375,True,0.6755656599998474,2.2550528049468994,1.5598742961883545,3.2745212809395525,2.25505280430636,3.846418231245978,3.4138715542161506,2.328202836873827,4.022905224920381,3.8657640860919855,2.6825215311227444,4.529534299855219,3.0735660123403794,1.5598741212913914,3.922710243904446,3.2337504903270506,1.6545262621699506,4.119656764659082,3.726513378345189,2.359085369722908,4.493607139279639
l07_b0002,0.7,0.002,202,1,gaussian_noise,51,64,17,47,0.265625,True,0.6824492812156677,3.1574759483337402,2.8069849014282227,3.6545227307340946,3.1574761501267123,3.8343055364857013,3.7303222242806835,3.150702146083891,3.9399720397986724,4.279033553318948,4.237751257959228,4.2939654473852285,3.543425970421297,2.806985007263782,3.8097982336910365,3.644544240649312,2.8192708585335926,3.9430473788613805,4.32386560086313,4.138719072011087,4.390833494277699
l07_b0002,0.7,0.002,202,1,gaussian_noise,52,64,17,47,0.265625,True,0.6800283193588257,3.158176898956299,1.9523162841796875,3.6833572613372336,3.158176730222578,3.8733161768467883,3.951246186190339,3.229942571821055,4.2121432381962505,4.161817826371999,3.0670862070778,4.557784582286922,3.0429373206053008,1.9523162222995756,3.437417292332904,3.326479185716163,2.038060239281924,3.792503059958335,4.015254638338842,2.7084301757497222,4.487935826934907
l07_b0002,0.7,0.002,202,1,gaussian_noise,53,64,10,54,0.15625,True,0.5923471450805664,3.6856181621551514,2.177103281021118,4.665614528803491,3.685617919435864,4.84709538239009,4.499397228626396,3.7087850932642974,4.645806883323082,4.745644146594788,3.732641939988499,4.933237147818175,3.928033714272477,2.1771033306697367,4.252280081606317,3.805114574096524,2.263840922575668,4.09053562067446,4.323560764826414,2.889195310054159,4.589183997191647
l07_b0002,0.7,0.002,202,1,gaussian_noise,54,64,19,45,0.296875,True,0.6630730628967285,2.8006324768066406,2.380291700363159,3.4433393823246137,2.8006326154591856,3.7147044616677944,3.5754809913640555,2.877206880315992,3.8703078382510157,4.168375026111736,3.922510462208391,4.272184508648706,3.2624669121920657,2.3802919609789313,3.634940780482056,3.3757691442763447,2.4588592906836517,3.7629088602377037,4.126130135065649,3.686630851189509,4.311696499368908
l07_b0002,0.7,0.002,202,1,gaussian_noise,55,64,17,47,0.265625,True,0.710185706615448,3.0477030277252197,2.7679450511932373,3.307379169008188,3.0477026713479427,3.401304710715085,3.4673651368145055,3.056737456455533,3.615890042476261,4.652191955680452,4.110305352620112,4.848193492957596,3.511293088311003,2.7679449517482584,3.780163690897527,3.650319822677413,2.7888746315343997,3.9619063811759494,4.989518131412705,4.099966115853477,5.31127098810434
l07_b0002,0.7,0.002,202,1,gaussian_noise,56,64,12,52,0.1875,True,0.5916886329650879,1.5990294218063354,0.9726888537406921,3.491754036542024,1.599029489072277,3.928536624419657,3.575213806372989,1.6464770179451735,4.020306911394793,4.844937227113169,4.122846563867841,5.011573534015936,3.477715854284455,0.9726887818459898,4.055799024847177,3.529288247953827,1.0570845289513386,4.0997967984928625,4.766602275731842,3.871261023112558,4.973219487874753
l07_b0002,0.7,0.002,202,1,gaussian_noise,57,64,17,47,0.265625,True,0.6498537063598633,4.065947532653809,2.8459959030151367,4.378083329822086,4.065947510969101,4.490983519619975,4.384941888684507,4.071571477602116,4.498288633118562,5.418918989860369,4.609577149491088,5.711659655525855,3.9379832531613825,2.845995867253518,4.332957414021673,3.880552168120171,2.8738434346330326,4.244680858955944,4.541467652254233,3.6838499460600174,4.851669801303203
l07_b0002,0.7,0.002,202,1,gaussian_noise,58,64,13,51,0.203125,True,0.6177393198013306,2.617938756942749,1.9377362728118896,3.7318884358888385,2.6179387770525517,4.015836388141225,3.789604488313364,2.677365219441465,4.073116458810123,4.395366052666366,3.11225216840792,4.72243429767342,3.6669433353274825,1.9377362883617115,4.107721602201111,3.719761882183023,2.0033534969739977,4.157277745079442,4.306243610805064,2.7013175963964615,4.71534239879157
l07_b0002,0.7,0.002,202,1,gaussian_noise,59,64,18,46,0.28125,True,0.6544615030288696,3.5138864517211914,3.3819265365600586,3.840918332981423,3.5138862861460987,3.96888739478655,3.9018874203726295,3.528714320456463,4.047911676861563,4.557473819123594,4.319196857091441,4.650712630353565,3.8174657975721504,3.381925966046783,3.987894427299467,3.8972539328465565,3.40453101254777,4.090058553833039,4.550292935553226,4.255975679261022,4.66546055758061
l07_b0002,0.7,0.002,202,1,gaussian_noise,60,64,23,41,0.359375,True,0.6965547204017639,3.422637701034546,2.9530961513519287,3.6046008106136003,3.422637595552561,3.706677736135647,3.8691188040052302,3.4352470234587207,4.1125102906532724,4.4504375102773785,3.6361704625436446,4.907221463884107,3.381568021321023,2.953095890684378,3.621930436068409,3.678388683806496,2.982502068782751,4.068764101990548,4.290445719938312,3.3167234890218835,4.8366801421597225
