pair,lambda,beta,seed,block,domain,images,selected,coverage,student_audit_pre_ce,student_audit_post_ce,teacher_audit_pre_ce,teacher_audit_post_ce,hard_all_pre,hard_selected_pre,hard_unselected_pre,soft_all_pre,soft_selected_pre,soft_unselected_pre,true_all_pre,true_selected_pre,true_unselected_pre,hard_all_post,hard_selected_post,hard_unselected_post,soft_all_post,soft_selected_post,soft_unselected_post,true_all_post,true_selected_post,true_unselected_post
l07_b0001,0.7,0.001,202,11,brightness,6000,3106,0.5176666666666667,2.526355266571045,1.5911732912063599,1.1056593656539917,1.108276605606079,1.6579168327645377,0.6628736876668289,2.7258518737712696,2.1276695288974237,0.7468890259847976,3.6095991218644654,2.212515677828401,0.9107420470897556,3.60965074938135,1.5038330569854435,0.38296183993890914,2.706813706655982,1.9789485523714885,0.47496320988244856,3.5931083567152884,2.0709474227664804,0.6555188299545542,3.5900632518175666
l07_b0001,0.7,0.001,202,12,contrast,6000,1565,0.2608333333333333,2.734893321990967,2.798166275024414,2.043550491333008,1.8809627294540405,2.8029476646297917,1.1693150214508232,3.379415553372766,3.461766960947448,1.2827564460559997,4.230684989313881,3.289155437311592,1.4952325664713082,3.9221857175517383,2.623807446831001,0.5927541789314618,3.3405150825159566,3.2988184313772977,0.7275775340393837,4.2061447006746695,3.122963237179383,1.0064127434835068,3.86984069436857
l07_b0001,0.7,0.001,202,13,elastic_transform,6000,2397,0.3995,4.32146692276001,2.463507652282715,1.4664900302886963,1.477367877960205,2.2830059418856723,1.0233481032768073,3.1210297662391118,2.78414740914943,1.1123534648912787,3.896356702623419,2.812892805291643,1.2727726079050767,3.8375023287819574,2.08120002572524,0.579468097215466,3.0802706426105946,2.5924524078520057,0.6808117195126663,3.864226687604822,2.6368588759039833,0.8753865136431587,3.8087293317294626
l07_b0001,0.7,0.001,202,14,pixelate,6000,1062,0.177,2.5203325748443604,5.138783931732178,2.2021610736846924,2.0963921546936035,2.692907710684115,0.8670679741783381,3.085585272484264,3.6074140447022494,1.009411792057049,4.166158150070659,3.162694672014061,1.4517488979056243,3.5306623536874424,2.5934561213726197,0.36883836376915646,3.0718976075157713,3.508860942262444,0.5336478000556836,4.148730597390751,3.105479194436628,1.07481751074276,3.5422071628616765
l07_b0001,0.7,0.001,202,15,jpeg_compression,6000,2273,0.37883333333333336,5.299316883087158,2.7343599796295166,1.5947997570037842,1.5991501808166504,2.109317523718143,0.7407667015967266,2.943960941663403,2.727679670955339,0.8546235143554537,3.870007721385053,2.652192978004955,1.0450795413525567,3.6323295064489862,1.9562161349017226,0.4058863098064025,2.9017218210948177,2.582851332191902,0.53076410498342,3.8343657586595365,2.5099815399695085,0.7473172156669573,3.5849844938572732
l07_b0001,0.7,0.001,303,1,gaussian_noise,6000,1769,0.29483333333333334,5.527081489562988,4.408934116363525,5.527081489562988,3.8363358974456787,3.4912950612832736,2.696027737988761,3.823799881634962,3.63131652099731,2.725744324867298,4.009940301416598,4.428932286058636,3.524435692775853,4.807106352122743,3.196969298660042,1.9130611134026096,3.733777046171363,3.340581212938716,1.967023136087646,3.9148719805940084,4.2178580812445,3.105136949389418,4.683091757030753
l07_b0001,0.7,0.001,303,2,shot_noise,6000,1531,0.25516666666666665,4.329669952392578,3.7994556427001953,3.3785839080810547,2.7943198680877686,3.2541277413775394,1.96476163716128,3.695841660723052,3.5470865855891676,2.0204752373398467,4.070076510442534,4.007709665164168,2.5478863299411882,4.507819203366537,3.0170559724584436,1.2185559747233783,3.633190118023979,3.3189301459323737,1.296682432959592,4.011716283448895,3.809838886927849,2.008450198795509,4.426962646500598
l07_b0001,0.7,0.001,303,3,impulse_noise,6000,2627,0.43783333333333335,3.7470526695251465,2.4581687450408936,1.4201205968856812,1.3076542615890503,2.6453911193704376,1.6065358388675262,3.4544847517099417,2.8906827586947252,1.6568466767932144,3.8516336591261684,2.846659530342074,1.7657247080942118,3.688526052146145,2.38334381323716,1.1008708131744915,3.3821746970689475,2.638358684026748,1.1634331221784613,3.787077762288073,2.6091273107148862,1.303793435636766,3.6257629732794316
l07_b0001,0.7,0.001,303,4,defocus_blur,6000,3011,0.5018333333333334,2.483973741531372,1.9314122200012207,1.0457072257995605,1.0188884735107422,2.0218314063128067,0.9709381172984028,3.0804596074577955,2.3695321343782965,1.0384800928727447,3.7103811464135,2.3515241952647594,1.169443782691462,3.542305099332406,1.8033289328632418,0.5742780148357896,3.0414260603910632,2.1586570739331896,0.6525542021155636,3.6758453466139738,2.1507170974094274,0.8062139251447563,3.5051162448463367
l07_b0001,0.7,0.001,303,5,glass_blur,6000,1730,0.28833333333333333,2.9282937049865723,2.9050469398498535,2.031076431274414,1.9468841552734375,2.814406955257322,1.3759867929677383,3.397186084241159,3.3231481699757883,1.467789887677773,4.074850705895124,3.230607887195842,1.7209896910592635,3.8422330579959096,2.601741853236841,0.7531907500334205,3.350686445401224,3.1171144668632103,0.8659707892342517,4.029170336253868,3.070718075440264,1.264642030713556,3.8024538031632633
l07_b0001,0.7,0.001,303,6,motion_blur,6000,2937,0.4895,2.5071845054626465,2.0372655391693115,1.101349949836731,1.0820480585098267,1.998289074467481,0.8925349986656179,3.058556694653598,2.3681459921973893,0.9582546699272771,3.7200398261860665,2.358378744146152,1.0886082501873846,3.575915779979292,1.801391552532736,0.5333165890263247,3.0173028054933413,2.1768471701052405,0.60866883795673,3.680516697209443,2.169013946591124,0.7543298628018563,3.5255033863851435
l07_b0001,0.7,0.001,303,7,zoom_blur,6000,3071,0.5118333333333334,1.8434590101242065,1.8158842325210571,1.0058832168579102,1.0027066469192505,1.66354023721671,0.6109485497107772,2.767162317220369,2.0979670409620628,0.6837950617044909,3.580699082034101,2.125543865853575,0.8288764851963909,3.4850746019403687,1.503528925801293,0.3229297628844894,2.74136437452697,1.945662040472234,0.4046407410938272,3.561393146785339,1.9800588006476327,0.5694235515346489,3.4590826483861004
l07_b0001,0.7,0.001,303,8,snow,6000,2242,0.37366666666666665,2.682382583618164,2.2633652687072754,1.4972076416015625,1.471904993057251,2.1983195019910164,0.7662134265380047,3.0527052979371714,2.782318243858721,0.8695178334034663,3.923483363667312,2.515467215923535,0.9719745792007334,3.4363055585346363,2.0415524837652335,0.39445862238343304,3.0241986884533656,2.631574926801586,0.5116276707167486,3.8963225979410754,2.376187723658416,0.6465630499525328,3.408071310259958
l07_b0001,0.7,0.001,303,9,frost,6000,2183,0.36383333333333334,2.454176425933838,4.153943061828613,1.7721307277679443,1.7434407472610474,2.0748231929741694,0.673058366131535,2.876513687340811,2.7090436361019714,0.7979522958809172,3.802025662746604,2.467433431368636,1.0112111480014663,3.30026896833236,1.940129258102792,0.3523574283469449,2.8481999692259277,2.584030228421624,0.48933554802081586,3.7820177807703153,2.373078421132694,0.7673629966850789,3.291411345305903
l07_b0001,0.7,0.001,303,10,fog,6000,1962,0.327,2.7441861629486084,2.651533603668213,1.6837693452835083,1.624279260635376,2.295822474198944,0.763346916025945,3.0404279831477843,2.918908722911456,0.8888268460503561,3.905293230687951,2.6248240441179216,1.0395898846669802,3.395064118620829,2.1425781342397956,0.36594016117465694,3.0058182786562866,2.7768402733496993,0.508228384931502,3.8791227213627026,2.4929179801343593,0.7135907954182019,3.357464769736413
l07_b0001,0.7,0.001,303,11,brightness,6000,3138,0.523,2.653564691543579,1.7800804376602173,1.0596332550048828,1.0550726652145386,1.575877437993313,0.5659942472096214,2.6831497834437745,2.048319956018115,0.6532371789539381,3.5779390176629,2.1151241988067935,0.831573214897302,3.5224557807452914,1.4350761621324328,0.3253488856799329,2.65182116335813,1.9133066415006112,0.4197011831908496,3.550949523462886,1.982063264231817,0.6140761038197096,3.4819737147465593
l07_b0001,0.7,0.001,303,12,contrast,6000,1564,0.26066666666666666,3.017007827758789,3.2940289974212646,2.077969789505005,1.9088411331176758,2.706759363106086,1.0374789070688355,3.295297377813538,3.387070716491056,1.1587957711496482,4.172693352765617,3.0564111932075084,1.3395194578194325,3.661735511094559,2.5542600182955817,0.5353411420119039,3.2660700098437507,3.2514867954897775,0.678733368706953,4.158562169585438,2.9118033144145476,0.918183433777714,3.6146936420331244
l07_b0001,0.7,0.001,303,13,elastic_transform,6000,2422,0.4036666666666667,3.881894826889038,2.4354732036590576,1.4407978057861328,1.4509460926055908,2.104196942553047,0.8399874514896302,2.9599586494718833,2.662126938026527,0.9364247122734197,3.8302797582540347,2.6659000651513223,1.0801061310178601,3.739346937278554,1.9118948044396569,0.4443218798132719,2.905316163703241,2.4792095290563827,0.5527686208802378,3.783245269582548,2.496610157840724,0.7313798831523426,3.6915200866543803
l07_b0001,0.7,0.001,303,14,pixelate,6000,1098,0.183,3.225715160369873,4.141054153442383,2.21859073638916,2.117131233215332,3.067307163673091,1.1256408932218733,3.502221395610144,3.8963794239664997,1.2538627302720213,4.488277288037601,3.5076623474755584,1.7251206184330534,3.906934240272104,2.934597998384277,0.5403906497082761,3.470877000596894,3.7685698447511484,0.6945963111911111,4.457109816160556,3.409415836952634,1.2926648500777158,3.8835473309527666
l07_b0001,0.7,0.001,303,15,jpeg_compression,6000,2277,0.3795,4.143539905548096,2.631124496459961,1.5457180738449097,1.561311960220337,2.078457279810533,0.7004019718247466,2.9212807921080493,2.6963612032341175,0.8144317976050276,3.8473559001498927,2.6569236188414194,1.032991030857256,3.650126547350673,1.9432026779405145,0.3932802819988436,2.891140710591384,2.5691206170043435,0.5185712640595974,3.823243871545084,2.5374830930629897,0.7625855632888744,3.6230167152213726
l07_b0001,0.7,0.001,404,1,gaussian_noise,6000,1912,0.31866666666666665,5.527081489562988,3.9974355697631836,5.527081489562988,4.156240940093994,3.3427575130556626,2.456079858048686,3.7574658487634243,3.4911601220620008,2.4926665650468602,3.958165914873386,4.350469416428054,3.461220370718924,4.766380418237213,3.048575160663899,1.7611329234586415,3.650725248123895,3.20703356043572,1.8192499040681838,3.8561143703610434,4.203644227633346,3.159441689044566,4.692028585212051
l07_b0001,0.7,0.001,404,2,shot_noise,6000,1612,0.26866666666666666,3.8835055828094482,4.082039833068848,3.6958417892456055,3.1681275367736816,3.1537744039981463,1.9596819094669102,3.592442840913449,3.4211147705546385,2.0147839870945505,3.937752241597861,3.9249931346565567,2.5884917839288466,4.415977678269378,2.9110085350495476,1.237512827062929,3.525793193498596,3.1875666661602398,1.3143165373302674,3.8757342157668755,3.7485695161984403,2.07614920844874,4.3629591096561695
l07_b0001,0.7,0.001,404,3,impulse_noise,6000,2641,0.44016666666666665,4.199944496154785,2.3142571449279785,1.6909675598144531,1.5403176546096802,2.7670841854092516,1.815303602591201,3.515417772554972,2.9742007049318504,1.8543187950438802,3.8547032723668413,2.988555991162361,1.9521839045397165,3.803399301900796,2.504485510366841,1.308804004416556,3.444585199921682,2.7212263228412463,1.3592820785134077,3.792049409852211,2.7553989168510578,1.5165279277110204,3.7294561607685464
l07_b0001,0.7,0.001,404,4,defocus_blur,6000,3089,0.5148333333333334,2.346264362335205,1.7469775676727295,1.0788683891296387,1.0445317029953003,2.0078219414609793,1.000814710611631,3.0764050180991247,2.314264802156069,1.0640862998003608,3.6408884345081045,2.275500282019252,1.1865681045118173,3.4310178005079064,1.7892601442846878,0.6065400205453533,3.0443004954460764,2.1012981091920544,0.6801346455075139,3.609361983916047,2.0748107749437463,0.8305952533770669,3.395106805901998
l07_b0001,0.7,0.001,404,5,glass_blur,6000,1877,0.31283333333333335,3.38759708404541,2.820451259613037,2.072113037109375,2.0317740440368652,2.6495405236379486,1.2788798188352937,3.2735352223802665,3.097548707312721,1.3649632656126747,3.886310015600617,3.179948440592356,1.7687081224424372,3.822417050140597,2.4655085039508173,0.7619738769331886,3.2410443989088806,2.920682887669745,0.8672882138245112,3.8554929295827947,3.037543454649699,1.4112951257173219,3.777894682737518
l07_b0001,0.7,0.001,404,6,motion_blur,6000,2962,0.49366666666666664,2.5446617603302,1.779940128326416,1.1230894327163696,1.103527545928955,1.8952124407782591,0.8227301730228311,2.940865000716235,2.264393095719161,0.8912874262659384,3.6031485245935713,2.327367535922278,1.043852145121345,3.5787739176050817,1.708505113778336,0.4825450581186291,2.9037959909554454,2.085351361521183,0.5601665942696373,3.5723814078013265,2.1583759926334127,0.7358625023573984,3.545303233646435
l07_b0001,0.7,0.001,404,7,zoom_blur,6000,3109,0.5181666666666667,1.7702583074569702,1.7104170322418213,0.9931737184524536,0.9883247017860413,1.6082443383716578,0.5684583668551568,2.726436861873836,2.0503479805618605,0.6443673205664631,3.5623486280629657,2.120307074540161,0.7947070503990586,3.545865869093841,1.4543361060155349,0.29429176039827437,2.7018552587391818,1.9016528018432022,0.37885838393481824,3.5392757161556063,1.9790384784493087,0.5468607267230203,3.5192116469436088
l07_b0001,0.7,0.001,404,8,snow,6000,2282,0.38033333333333336,2.9671714305877686,2.1115293502807617,1.463103175163269,1.4426032304763794,2.106170956182164,0.7104015552031078,2.962853520204274,2.714157146234409,0.8226182956620655,3.875128544030558,2.44884582854841,0.9321850161617049,3.3797280162478325,1.9677491646452936,0.3652875696577631,2.951293371143827,2.5827045582004766,0.4913775918446439,3.866300076550132,2.319708223159702,0.6281605605184756,3.357930860638798
l07_b0001,0.7,0.001,404,9,frost,6000,2202,0.367,2.481041431427002,2.514598846435547,1.7146153450012207,1.700482726097107,2.187145009304046,0.7565138140508944,3.016594691228071,2.7919754499832705,0.8677405320826819,3.907606121183139,2.6172616573496477,1.1059972138863967,3.493460789657726,2.029136207564763,0.370019231964928,2.9910571081100064,2.639124534262038,0.4956355768845721,3.88187405615387,2.4886196434368513,0.8098440443430838,3.4619381977297623
l07_b0001,0.7,0.001,404,10,fog,6000,2018,0.3363333333333333,2.7900619506835938,2.3919689655303955,1.7031863927841187,1.6227977275848389,2.447372231462167,0.9438117928211509,3.209347360838752,2.985087367354643,1.0564466435120188,3.962484901436616,2.7112539391213133,1.2354782009284269,3.4591483237705445,2.267806113932785,0.47382161960804675,3.1769624950345747,2.8142852945615777,0.6031594974311311,3.9348407588029746,2.5509310055934273,0.8397261328888853,3.418136287642089
l07_b0001,0.7,0.001,404,11,brightness,6000,3145,0.5241666666666667,2.296884775161743,1.6771725416183472,1.0628139972686768,1.0662051439285278,1.6027418071391215,0.6137726868866452,2.69216663487784,2.058091043253439,0.6957330771542672,3.558832130252352,2.107865584468927,0.858857980608106,3.4837426121895154,1.4544300409117759,0.35526564894695467,2.665243355352883,1.9158668304692468,0.4442812665846148,3.5369304376206205,1.9714479203526123,0.6223491300930157,3.457583015051888
l07_b0001,0.7,0.001,404,12,contrast,6000,1580,0.2633333333333333,2.6043221950531006,3.2540881633758545,2.091480255126953,1.9245842695236206,2.91937724178722,1.3698971735526118,3.4732637820158807,3.4931273994893717,1.4630761469479565,4.218801829130872,3.3810497008083535,1.735410616801547,3.96930982586056,2.734561278207515,0.7484747320369199,3.44451981733637,3.317325337491891,0.8638452010547366,4.194361223367618,3.198076595149445,1.1831160062950368,3.9183566246494372
l07_b0001,0.7,0.001,404,13,elastic_transform,6000,2421,0.4035,4.05335807800293,2.3352150917053223,1.4620373249053955,1.4928839206695557,2.2634825942912427,0.993884616008428,3.1222969853006566,2.751645910864276,1.0829327267336035,3.880440160313942,2.7275146385222806,1.2285495280966503,3.7414834936048322,2.0539130393961518,0.56146601537273,3.063472761430438,2.552999619879809,0.6646193048881447,3.830386806969725,2.5429454452754228,0.8323076574759849,3.7000994224373236
l07_b0001,0.7,0.001,404,14,pixelate,6000,1072,0.17866666666666667,2.9863433837890625,3.2872698307037354,2.1680006980895996,2.042980909347534,2.838013294080912,1.0663839746753214,3.2234001914840755,3.6796595033673807,1.1947909283742681,4.22019909597952,3.4985683703320105,1.4685988779589918,3.940152643023542,2.705085784387374,0.4544254039170586,3.1946774905286457,3.5503854558705363,0.6087248785645302,4.190292139894894,3.395425902356109,1.0370171681880125,3.908456373749821
l07_b0001,0.7,0.001,404,15,jpeg_compression,6000,2257,0.37616666666666665,3.463839292526245,2.5399911403656006,1.5818508863449097,1.5799651145935059,2.1007212328233225,0.7486262407254299,2.916024037302334,2.6964914422310122,0.8547639470701306,3.8070388524843133,2.629624466670311,1.024433033195362,3.597542464360121,1.97244372032287,0.4213336844659345,2.907751054260647,2.5735596700054284,0.5381529590512307,3.8008941467950694,2.517070406486892,0.7371364483213069,3.5903567926957414
l07_b0001,0.7,0.001,505,1,gaussian_noise,6000,1909,0.31816666666666665,5.527081489562988,4.472613334655762,5.527081489562988,4.199681282043457,3.2571678626208658,2.4555674394542684,3.631221934443166,3.4068098697001514,2.4893945817271215,3.834907103809294,4.388239646212665,3.5792876842922303,4.765724196519705,2.9543244679591054,1.746365438508675,3.5179993120610042,3.116811216451738,1.8003405967509618,3.731121266075006,4.2012089328329605,3.219030750509304,4.659526740228672
l07_b0001,0.7,0.001,505,2,shot_noise,6000,1730,0.28833333333333333,4.467056751251221,3.7987747192382812,3.786773443222046,3.172733783721924,3.1350249869431295,1.940782164108496,3.6188751235951013,3.388310521242026,1.9929978537093007,3.9536245528185177,3.9881589644385347,2.6853080979641994,4.516011891604954,2.895695552050787,1.2531366328411995,3.5611819525736434,3.1575596579444647,1.3236094834007204,3.9005886513778787,3.8137496039263135,2.20995759777502,4.463529503374026
l07_b0001,0.7,0.001,505,3,impulse_noise,6000,2717,0.4528333333333333,3.8470611572265625,2.281475305557251,1.5574426651000977,1.4176744222640991,2.7633359127146897,1.7359667994559849,3.613583211138051,2.9540526126062985,1.7799863493239496,3.9257059898034186,2.9675692071940842,1.9351890167733576,3.8219636565919233,2.5030914178980246,1.2401849634424604,3.548268645054822,2.70575540311439,1.2944324338151958,3.8737616497138156,2.73102344025453,1.4913043560116983,3.757010876102162
l07_b0001,0.7,0.001,505,4,defocus_blur,6000,3025,0.5041666666666667,2.2696616649627686,1.7556383609771729,1.071269154548645,1.0367077589035034,1.9546780923157587,0.9116067065633063,3.0152800895934617,2.3046025035262945,0.9778774870923825,3.653625419396069,2.2770543341651837,1.0927901005205074,3.4812221683753166,1.756919488716633,0.5664442353167514,2.9674027295686147,2.1151384554433963,0.6430612040589874,3.6119565009687205,2.0911480038588977,0.7768335968608401,3.427551728621629
l07_b0001,0.7,0.001,505,5,glass_blur,6000,1710,0.285,3.001140594482422,3.0137951374053955,2.068124771118164,1.9894546270370483,2.856488541582019,1.3916464693625343,3.440376640298877,3.330206249099079,1.4806142445280297,4.067456208963065,3.2023728957672537,1.746285583044981,3.782771335104105,2.6340083801990133,0.7422098451393787,3.388081922145859,3.1183337233827855,0.8535371390604026,4.021084809441358,3.035215253888285,1.2496116057982272,3.746959365364743
l07_b0001,0.7,0.001,505,6,motion_blur,6000,2905,0.4841666666666667,2.3434436321258545,1.9320125579833984,1.1122384071350098,1.0919575691223145,2.0369455463683557,0.8925523646677168,3.1110851886431075,2.41207358292347,0.9592721839616052,3.775688466278632,2.431371356067,1.1099213359679876,3.6716984347059762,1.8460060501347262,0.5339458165801397,3.0775197750058316,2.230239044305726,0.6112712571303075,3.7498194713637534,2.2512404059255773,0.780570402802234,3.6316269516681654
l07_b0001,0.7,0.001,505,7,zoom_blur,6000,3047,0.5078333333333334,1.8951905965805054,1.6878124475479126,1.0012996196746826,0.9921939373016357,1.7422305089169592,0.6117646946124619,2.908681350835616,2.15966577745389,0.6886848479278096,3.6774710237342707,2.1603068699783425,0.8232891245033888,3.53988461141491,1.585945513673637,0.3387458841862461,2.872846045691273,2.0107394835964048,0.42390341000629017,3.6480877789669033,2.019170048582567,0.5725977781180595,3.5117896585064954
l07_b0001,0.7,0.001,505,8,snow,6000,2195,0.36583333333333334,2.5514230728149414,2.778698682785034,1.4746958017349243,1.4557340145111084,2.1636172677267775,0.7037479414635132,3.0057757883963836,2.8273847394334193,0.821552593543455,3.9844942164974078,2.569732418395126,0.9474286949867464,3.5055948817016627,2.0216780050331598,0.34433583086972597,2.989290639011804,2.687803343994357,0.4752142104864739,3.964185248869469,2.434987062501631,0.6271083530976368,3.4779026386229894
l07_b0001,0.7,0.001,505,9,frost,6000,2118,0.353,3.036658763885498,2.197244882583618,1.725587248802185,1.6856931447982788,2.2584430212233757,0.7210236880595476,3.097251405468866,2.9204965725468828,0.8374182093348742,4.057013824809385,2.6279384570946767,1.0613451167428891,3.4826640353700733,2.1177341835338157,0.35961896331639515,3.0769531522150353,2.786511689422847,0.4903947361960872,4.039261742728945,2.5098720458367225,0.7723643836976881,3.4578476327533822
l07_b0001,0.7,0.001,505,10,fog,6000,1927,0.32116666666666666,2.750436305999756,2.3395843505859375,1.641947865486145,1.5672049522399902,2.4725679010839228,0.904427451105905,3.214479673022945,3.0863509760524224,1.0198511642682535,4.0640443561919,2.7968991561302627,1.1891822274751807,3.5575351790908183,2.296007034724169,0.44337516651381637,3.1725161459545523,2.922824624909159,0.5766513445895378,4.032835896987701,2.6379892964158773,0.7997638937448592,3.507682483488564
l07_b0001,0.7,0.001,505,11,brightness,6000,3086,0.5143333333333333,2.872966766357422,2.0575881004333496,1.0919421911239624,1.0895614624023438,1.6845372594757242,0.6196960663069776,2.8122311243071416,2.1204077976760183,0.7011208122279169,3.6234687575568856,2.197959257106227,0.8859697616723017,3.5873894502802464,1.5331506932674328,0.36642044047897243,2.768747659672782,1.9756394616259456,0.4551173564737353,3.5859109841035415,2.059843595644541,0.6576964794805557,3.544752998692605
l07_b0001,0.7,0.001,505,12,contrast,6000,1517,0.25283333333333335,2.611212968826294,2.6684553623199463,2.0922064781188965,1.9241074323654175,2.9501899329692605,1.1867438838863213,3.5469215092482727,3.5547642219556006,1.2901172110058698,4.321096926753893,3.304091595693548,1.5477948716449328,3.8984039156537835,2.7758827670898847,0.6070598644404619,3.5097896025391746,3.3899822857992863,0.7321470431888089,4.28936574844486,3.135372599979134,1.0467080421484902,3.8421546955020167
l07_b0001,0.7,0.001,505,13,elastic_transform,6000,2400,0.4,5.448552131652832,2.4173567295074463,1.433388352394104,1.430398941040039,2.1975359014656015,1.0002731175775743,2.995711090724287,2.7151054946533812,1.0887624313863233,3.7993342034980855,2.7257554679956253,1.225012238683096,3.7262509542039797,1.9931348996450176,0.5923013517272576,2.92702393159019,2.5189610200631893,0.6920520965341269,3.7369003024158975,2.5396626518657257,0.8618498145055874,3.658204543439151
l07_b0001,0.7,0.001,505,14,pixelate,6000,1071,0.1785,2.638359308242798,3.3342080116271973,2.323107957839966,2.1720621585845947,3.1256974396029884,1.272643318305311,3.5283391445958503,3.869517636482898,1.4010882160866402,4.40587144237545,3.66590418161912,1.7869544209633763,4.074172632351989,2.9750528852063343,0.6185065060199001,3.4870961337574964,3.7306309696278697,0.773092847391314,4.373260981580668,3.560926931889899,1.3015874185675749,4.051848542514409
