pair,lambda,beta,seed,block,domain,images,selected,coverage,student_audit_pre_ce,student_audit_post_ce,teacher_audit_pre_ce,teacher_audit_post_ce,hard_all_pre,hard_selected_pre,hard_unselected_pre,soft_all_pre,soft_selected_pre,soft_unselected_pre,true_all_pre,true_selected_pre,true_unselected_pre,hard_all_post,hard_selected_post,hard_unselected_post,soft_all_post,soft_selected_post,soft_unselected_post,true_all_post,true_selected_post,true_unselected_post
l07_b00005,0.7,0.0005,202,11,brightness,6000,3172,0.5286666666666666,2.228074789047241,1.9800037145614624,1.0186145305633545,1.0091015100479126,1.714573403072561,0.6948035191219436,2.8583888457498468,2.1484394564084193,0.775444655143935,3.6884463551393085,2.1208715161589775,0.9311088470999148,3.455357791355353,1.5669977211384911,0.43126309922097145,2.840883937801282,2.0048827878080195,0.5201911977219962,3.6701733549059203,1.988655667082954,0.6974783992111359,3.4368926874823185
l07_b00005,0.7,0.0005,202,12,contrast,6000,1650,0.275,2.9852936267852783,2.938913106918335,1.8482095003128052,1.7575719356536865,2.9067604883324276,1.3831465786760941,3.484683005788279,3.4389992731223606,1.4759708181363647,4.183596273289464,3.2389635103588073,1.6622969779934385,3.837009436428431,2.711552772784187,0.7950639753335036,3.4384967994034126,3.2605945393936357,0.9079573570596657,4.152974160278936,3.0701736755314903,1.1735320720729185,3.789589456153709
l07_b00005,0.7,0.0005,202,13,elastic_transform,6000,2469,0.4115,3.811462879180908,2.200587272644043,1.3635914325714111,1.3681507110595703,2.2659934316584533,0.9721481531482001,3.1706957801834634,2.74887422204792,1.062520365391916,3.928032441272974,2.658908475458631,1.2197546690688115,3.665215682475469,2.0661490703635845,0.5502904046956195,3.12609102605155,2.5581873140166085,0.6535746497911653,3.889959805654282,2.479815625283184,0.8411894774403291,3.6256009436134042
l07_b00005,0.7,0.0005,202,14,pixelate,6000,1158,0.193,2.9264724254608154,4.241244316101074,2.5938215255737305,2.497056245803833,2.9500992868488756,1.2281777369815399,3.361909521203765,3.6605279076027095,1.3473328535959108,4.2137455599240345,3.8057449052046306,2.088694399238966,4.216390193496299,2.8063990633756815,0.6325590172609514,3.326288938097048,3.5133334045765054,0.7762692857783525,4.167922468923522,3.733054359935282,1.7430584186785263,4.208976561499784
l07_b00005,0.7,0.0005,202,15,jpeg_compression,6000,2331,0.3885,4.119446754455566,2.3939950466156006,1.4983235597610474,1.4992797374725342,2.2278199651349886,0.8304299239383356,3.115613965143,2.761311864211513,0.932748181347373,3.923040385540568,2.600541063123841,1.0986400726032854,3.554733270510978,2.0796510266841253,0.5034675436458261,3.081036608303717,2.618526949445209,0.6154060833007489,3.8911556599883386,2.4665412816434342,0.8123642465203054,3.5174779589048186
l07_b00005,0.7,0.0005,303,1,gaussian_noise,6000,1917,0.3195,5.527081489562988,4.4485368728637695,5.527081489562988,4.3712334632873535,3.477789968605756,2.711695759348351,3.8374771102042016,3.608037572434936,2.741656762897295,4.0148100465675975,4.45492614752231,3.6586710884985627,4.828774040774461,3.211814979960178,2.0118350451397937,3.775214817102151,3.3434509181178775,2.0623349275634215,3.9449447593848115,4.281106123321968,3.2990168380055698,4.7422046195138705
l07_b00005,0.7,0.0005,303,2,shot_noise,6000,1766,0.29433333333333334,4.331921577453613,3.850794553756714,3.850501537322998,3.2485411167144775,3.326585553872443,2.291113044980327,3.758480794945535,3.520810160728753,2.3279488377827455,4.018352224102075,4.041367553401783,2.8512724143010044,4.537755842407917,3.0539827005195845,1.5724499392308675,3.671929525374536,3.258048294442304,1.6275780727571343,3.9381168847814654,3.811151493753626,2.3396134784365255,4.424929513368646
l07_b00005,0.7,0.0005,303,3,impulse_noise,6000,2950,0.49166666666666664,3.9186794757843018,2.199967384338379,1.5072275400161743,1.397449254989624,2.6825017269652407,1.8028302704390629,3.533331496392199,2.844578747459063,1.838532921393284,3.817639464473502,2.8544472078953174,1.9745113256882356,3.7055327333087225,2.4117330794409444,1.3337587901270016,3.4543639494331173,2.5828708531324645,1.379212825809858,3.7470646828379386,2.619173718064998,1.5690121936206622,3.6349037171177154
l07_b00005,0.7,0.0005,303,4,defocus_blur,6000,3121,0.5201666666666667,2.413510322570801,1.6337904930114746,1.052001953125,1.02837073802948,2.0504291256403078,1.0349431370112152,3.151273783685252,2.3377527717376037,1.0939017820876928,3.686158099524116,2.3101028445466265,1.218256803495112,3.493726149208582,1.8258763552259871,0.6431126475433199,3.1080595895704124,2.1214128288853575,0.7120017307378318,3.64929474528634,2.104406847272524,0.8629950727508852,3.4501679269119947
l07_b00005,0.7,0.0005,303,5,glass_blur,6000,1933,0.32216666666666666,2.8655827045440674,3.1645381450653076,2.188466787338257,2.113161087036133,2.832000773260809,1.433645369169618,3.4966235901057248,3.208807513348702,1.5170475329746165,4.012882271662721,3.1590359530657035,1.8427717294955288,3.7846417421390126,2.6066920955240023,0.853973488564265,3.439739813068427,2.9967883392203665,0.9576464332769968,3.9659698745507157,2.9960953971048117,1.438742962594522,3.7362877393493132
l07_b00005,0.7,0.0005,303,6,motion_blur,6000,3028,0.5046666666666667,2.3453900814056396,1.713380217552185,1.103945016860962,1.0866669416427612,1.9957403388315242,0.9075715689193199,3.104412961743422,2.3064196044336627,0.9712909840148298,3.6667054263139534,2.263261485939153,1.093727898406572,3.4548320455113783,1.8192626303999695,0.5720836270602736,3.089941641877962,2.1349670795640936,0.6448153998083977,3.653196987471313,2.099084495839696,0.7904238258317188,3.4324036441519925
l07_b00005,0.7,0.0005,303,7,zoom_blur,6000,3130,0.5216666666666666,1.6262617111206055,1.7095602750778198,0.9922171235084534,0.9836294651031494,1.6770932781935532,0.6351164695980199,2.813465198369169,2.0766234087065434,0.7081436961492131,3.5690768931331784,2.0378454672493365,0.8467215015339528,3.33687613369155,1.5213024473282417,0.3547005255263816,2.793589560652222,1.9265344154642725,0.43674006597788084,3.551292712987758,1.8973527446312124,0.6003540354105976,3.311849594756829
l07_b00005,0.7,0.0005,303,8,snow,6000,2245,0.37416666666666665,2.706221103668213,2.0485787391662598,1.4406507015228271,1.419551134109497,2.198652307233074,0.7576229464644136,3.06019982119463,2.7642405595645996,0.8677066644771453,3.8981203450429853,2.4019711539763176,1.0022364391358056,3.23882985832171,2.048216078051021,0.3919537327793021,3.0384448304172014,2.6216535673220136,0.5166839044857469,3.880150742572992,2.2663873854589607,0.6880946828893858,3.2100004659566164
l07_b00005,0.7,0.0005,303,9,frost,6000,2165,0.36083333333333334,2.4202020168304443,2.9906511306762695,1.719399094581604,1.7017996311187744,2.299918170526453,0.905600531558614,3.0870622874405025,2.8774282085731895,1.0173400639898709,3.9275170828946733,2.526873632482083,1.2012195753025958,3.2752546060918863,2.1287673326337235,0.49234144311280587,3.0525905531846464,2.715163516733409,0.6197881027806044,3.898080797361264,2.387392891242013,0.8760729780212737,3.240589139513956
l07_b00005,0.7,0.0005,303,10,fog,6000,1996,0.33266666666666667,2.417980909347534,2.601546287536621,1.7564021348953247,1.6893162727355957,2.4993581447533466,0.9437971742349374,3.2748076195672184,3.013935177205699,1.052710825432821,3.9916084554621074,2.5956393641100406,1.189856796235425,3.2964240807628196,2.334471047944935,0.49735991671828783,3.2502736997752018,2.8597937297643905,0.6242125602034232,3.974234292812265,2.4570490275775883,0.8417152611098851,3.2622953307418086
l07_b00005,0.7,0.0005,303,11,brightness,6000,3141,0.5235,3.2110469341278076,1.6725016832351685,0.9886859655380249,0.9772655367851257,1.7343910856617892,0.6955180775248062,2.875734254097697,2.1543944677426157,0.7754768718536812,3.669322823351969,2.1201232482025674,0.8947815456711592,3.466327616041376,1.5783409394698047,0.4276886422418509,2.842488846287923,2.0036528309293278,0.5152425698528326,3.63887375784128,1.9778135839930568,0.6550399768887784,3.4310601387025823
l07_b00005,0.7,0.0005,303,12,contrast,6000,1647,0.2745,2.6129932403564453,3.168111562728882,1.957780122756958,1.8607468605041504,2.799367028750957,1.277682215748347,3.3751113170613847,3.362526685407655,1.3834768210713164,4.111319501066273,3.113913528508052,1.5823316552682456,3.693402466074319,2.62693222067969,0.735779004546894,3.3424684823315873,3.2045715387970866,0.8607673442911642,4.091372712321381,2.959197639081065,1.1201374542700289,3.6550239943265916
l07_b00005,0.7,0.0005,303,13,elastic_transform,6000,2460,0.41,4.030467510223389,2.3990747928619385,1.3654860258102417,1.3631484508514404,2.1800397972560033,0.9528238823790588,3.032850856746761,2.688613235117608,1.0468738048880584,3.829483008666956,2.5854957828241947,1.1723131153355746,3.5675379754857803,1.9823072463877198,0.5409986175905649,2.9838945986026912,2.498389461530169,0.6479454288158518,3.7842912469757115,2.4054407499951163,0.8075829181281053,3.5158165314620224
l07_b00005,0.7,0.0005,303,14,pixelate,6000,1159,0.19316666666666665,3.0440220832824707,4.977899551391602,2.599519968032837,2.3859341144561768,3.204679751117416,1.4002320533189063,3.6366886091526283,3.886943646624035,1.5175942236046902,4.454197515923648,3.8093662853657078,2.1233169165604466,4.213029003491155,3.043179410625043,0.7538068778172325,3.591285745168372,3.7345745718305903,0.8988143642320306,4.41349340690738,3.6999254133202943,1.6827675741838322,4.182859917670464
l07_b00005,0.7,0.0005,303,15,jpeg_compression,6000,2315,0.3858333333333333,5.545734882354736,2.3094449043273926,1.4840203523635864,1.4813553094863892,2.21784443675337,0.8230092517389437,3.0941113168913343,2.7571194056428747,0.9266255202492835,3.9070768940244682,2.593882589270267,1.0691350692341546,3.5517633243811493,2.0615446585518256,0.4933033426620493,3.046749175861144,2.609275301565883,0.6074622939035832,3.866859321304885,2.4614505982318837,0.7897713925581216,3.5116371277121465
l07_b00005,0.7,0.0005,404,1,gaussian_noise,6000,2013,0.3355,5.527081489562988,4.604442119598389,5.527081489562988,4.681729316711426,3.3322347734886226,2.5060485110072657,3.749368695328345,3.4663437820058927,2.5394924808528003,3.934302565357075,4.408580900911771,3.5821880143639104,4.825819145361442,3.033435989222905,1.8384673007470853,3.636764800334474,3.180645863650055,1.8906625839277345,3.8319466768130956,4.260157945514528,3.2901714262343686,4.7498953077696
l07_b00005,0.7,0.0005,404,2,shot_noise,6000,1898,0.31633333333333336,4.473634243011475,3.529866933822632,4.161357879638672,3.6696465015411377,3.0455933086787055,2.0230014839174166,3.5187476927345123,3.262796674732389,2.069461791980398,3.814954063192478,3.951543605998732,2.7835118350082078,4.491993216271777,2.8070651427430184,1.382785765701716,3.466080807692895,3.0320908992201536,1.4461808839164678,3.7658932417473094,3.7835793887109035,2.3770793088301008,4.434368552926838
l07_b00005,0.7,0.0005,404,3,impulse_noise,6000,2994,0.499,3.916226863861084,2.1318228244781494,1.7286710739135742,1.6249345541000366,2.6704849141305895,1.833208319707356,3.5044190870191976,2.8316559472563143,1.8651930441433744,3.794260715027487,2.894702991848171,2.0155754140251,3.770321078342606,2.3996822307297756,1.3513762420653044,3.443803365148083,2.5675653929254523,1.3934115262076574,3.7370320186583434,2.65816334672444,1.610042814198328,3.702099765348253
l07_b00005,0.7,0.0005,404,4,defocus_blur,6000,3196,0.5326666666666666,2.0036702156066895,1.769040822982788,1.0553630590438843,1.0352402925491333,1.9772613092582587,0.9809523133758404,3.112854587018677,2.272488831374819,1.040125003452244,3.67713747404263,2.215517866132245,1.1702316397709358,3.4069354051660348,1.754068092936299,0.5915030450565585,3.0791600661972303,2.0565703295433475,0.6605336043108081,3.6477733872620335,2.0176450163959125,0.823356003137977,3.378895974445969
l07_b00005,0.7,0.0005,404,5,glass_blur,6000,2024,0.3373333333333333,3.537278652191162,2.9369187355041504,2.2108826637268066,2.1305336952209473,2.728374637730918,1.4791671690082735,3.3642891037003935,3.086444651568253,1.5524742726420626,3.8673189088485875,3.1245975672817172,1.912491670673929,3.7416253174663687,2.502389664138703,0.9006448004023411,3.3177648161010773,2.868520768925689,0.9928648073875809,3.823331550151326,2.954275693758155,1.5005860978504153,3.6942826711518335
l07_b00005,0.7,0.0005,404,6,motion_blur,6000,3087,0.5145,2.5461604595184326,1.7502093315124512,1.1023876667022705,1.0848976373672485,1.934504345164609,0.9071418711277845,3.0232334757350414,2.243962805508871,0.9664744065624365,3.597758441467553,2.2509245013676638,1.1151419073950293,3.4545499279359837,1.7501186420228259,0.5681440492965626,3.0026952186606493,2.0654797209313287,0.6365562436815977,3.579755990848912,2.0886544157162548,0.8122854109181127,3.441263793612536
l07_b00005,0.7,0.0005,404,7,zoom_blur,6000,3191,0.5318333333333334,1.6442965269088745,1.7571748495101929,0.9730489253997803,0.9596437215805054,1.6249176149158537,0.6013164349945821,2.787719809692918,2.0474887444866687,0.6738651245935056,3.6079134404920365,2.047489554487614,0.8391728499003079,3.4201270070821645,1.464599411401934,0.32967458194217863,2.753864320909259,1.8957519063684622,0.4110383518857192,3.582373818918991,1.908246239185525,0.595676202181327,3.399314586668753
l07_b00005,0.7,0.0005,404,8,snow,6000,2319,0.3865,2.9513297080993652,2.290601968765259,1.4113346338272095,1.3897790908813477,2.1439914153669593,0.8268162486225884,2.9738010354919786,2.7176614162233825,0.9348299541526213,3.8408307073241965,2.382689188055812,1.0400610587956969,3.2285339671251436,1.9993941044188177,0.4627114388304895,2.9674916598383603,2.580078078994922,0.5846112980712982,3.837205888003853,2.246331858438136,0.7270163092463748,3.203488272069134
l07_b00005,0.7,0.0005,404,9,frost,6000,2176,0.3626666666666667,2.549229621887207,2.195237636566162,1.6506702899932861,1.629382848739624,2.2940821442341797,0.8338526769497915,3.125007698839523,2.8506133191962215,0.9405938237922055,3.937486337501437,2.5031095196915225,1.0578030316608893,3.3255433371482863,2.147556730473666,0.4472820010856753,3.11507707857729,2.7084223705918093,0.5690346587253511,3.925814541361007,2.373521315757204,0.7435011982320777,3.301064144139701
l07_b00005,0.7,0.0005,404,10,fog,6000,2001,0.3335,2.3788561820983887,2.1182141304016113,1.7970325946807861,1.7267082929611206,2.4445241852228667,0.8652523576659551,3.2347524740304143,2.983416385104399,0.9803630248592203,3.9856943980702915,2.549385918502058,1.1327306831320834,3.258244914744948,2.282708942208091,0.4565451551504905,3.1964758184027047,2.8354471880714307,0.58774778087117,3.960139989723776,2.4290135687395242,0.8308895703647774,3.228675014287879
l07_b00005,0.7,0.0005,404,11,brightness,6000,3197,0.5328333333333334,1.833122730255127,1.6378880739212036,1.0065090656280518,0.9938873648643494,1.6465706561622573,0.646242065645307,2.7875091163415973,2.072148068129312,0.729618970981913,3.6033879980544725,2.0173754676420916,0.8919220164022992,3.301026799648376,1.4966247364911036,0.3836139307310677,2.766084438958043,1.930550752635931,0.4748422875964305,3.5908789591044594,1.8821758839929412,0.6551260107091911,3.281704405180292
l07_b00005,0.7,0.0005,404,12,contrast,6000,1662,0.277,2.4034435749053955,2.735793352127075,2.05715274810791,1.9160771369934082,2.9052964526380802,1.3682586189650285,3.4941754013620567,3.46874811440428,1.4675669298611778,4.235452385660764,3.284954971152599,1.6801293053793176,3.8998051916494147,2.710735741141812,0.7608622497460655,3.457782708108093,3.282407569077034,0.8812568830511092,4.202350501344228,3.1120095692224345,1.1803496251489893,3.852078455126091
l07_b00005,0.7,0.0005,404,13,elastic_transform,6000,2508,0.418,3.009591579437256,2.1646666526794434,1.3522768020629883,1.3527369499206543,2.148023895223345,0.941152490933888,3.014814697616803,2.669256540343218,1.029526428269073,3.846932119118121,2.5611659339754365,1.1785744162011849,3.554161216500587,1.9461875628297012,0.517720443278081,2.9721313016141955,2.4779199749106993,0.6182632093139244,3.813549748139999,2.384763402666317,0.7959050326483492,3.525902231991934
l07_b00005,0.7,0.0005,404,14,pixelate,6000,1174,0.19566666666666666,2.870208263397217,3.9664647579193115,2.4388608932495117,2.271883964538574,2.9394119343111083,1.1821130240968925,3.366902386153522,3.6546228516261374,1.3096646955981122,4.22507060860436,3.57292513966362,1.8760772176767353,3.9857099428987217,2.8003562410842435,0.6093186583025859,3.333360410621262,3.519834539228907,0.7601498558261601,4.19117101214951,3.4762913423887962,1.495660989392198,3.9581106615802586
l07_b00005,0.7,0.0005,404,15,jpeg_compression,6000,2392,0.39866666666666667,4.137667179107666,2.3788609504699707,1.4736485481262207,1.4693437814712524,2.182251417873161,0.8322916601619106,3.077235824870197,2.7101274780551416,0.9343303348926056,3.887429796914562,2.551261635085845,1.088903071356897,3.5207632105957223,2.023030703007891,0.49280195619067924,3.0375282535585475,2.5582616081571925,0.606393127538706,3.852294148522884,2.4090625228860367,0.7921608936127976,3.481021696173615
l07_b00005,0.7,0.0005,505,1,gaussian_noise,6000,2002,0.33366666666666667,5.527081489562988,4.566018581390381,5.527081489562988,4.772470474243164,3.209979296853787,2.391831230169371,3.619667248205014,3.3524141942334045,2.4280636352589897,3.8152830834447027,4.400245083332978,3.622078622485954,4.789912230560524,2.9249730983926656,1.7407149191191815,3.517990825982836,3.0769655986662703,1.7948247171763374,3.7189981261157077,4.219540162993584,3.300817830446787,4.679590715709613
l07_b00005,0.7,0.0005,505,2,shot_noise,6000,1979,0.3298333333333333,4.518841743469238,3.861746311187744,4.27691650390625,3.7902188301086426,2.988805211458351,1.970474171869487,3.4899932560607776,3.1870569904255954,2.014622761486499,3.7640894050166125,3.888312327930177,2.823566524467273,4.412344147142582,2.747326645561598,1.3818330394955494,3.419376346234244,2.956383842264551,1.442627351195145,3.701403512950042,3.721772976182971,2.4603441035262565,4.342605539969998
l07_b00005,0.7,0.0005,505,3,impulse_noise,6000,3031,0.5051666666666667,4.055177688598633,2.0563745498657227,1.6499147415161133,1.531627893447876,2.6310928481684406,1.7291461572496822,3.551874397570514,2.774487404589516,1.7640665377468328,3.8060083366879236,2.8003683895445297,1.9435965596193627,3.675031716086524,2.3747006707479823,1.27075733709785,3.5016970480782432,2.5262380336254138,1.3153481728033112,3.7624142438483137,2.5770551461709776,1.5588180225682304,3.6165555576360906
l07_b00005,0.7,0.0005,505,4,defocus_blur,6000,3164,0.5273333333333333,2.3440821170806885,1.671434760093689,1.06415855884552,1.0368531942367554,1.91126550304102,0.9423038180550344,2.9922932785331433,2.236617847476605,1.0032693712010916,3.6126102942099347,2.1863553990940177,1.1214361277313716,3.3744388174971967,1.6962444016501035,0.5770121610692371,2.9449224020724802,2.031774262285397,0.6475716222520636,3.576068039812009,1.9973558269077019,0.7944253550734811,3.339412248939958
l07_b00005,0.7,0.0005,505,5,glass_blur,6000,1988,0.3313333333333333,3.3451898097991943,3.2248523235321045,2.2462494373321533,2.1684584617614746,2.774894995726383,1.532655014247967,3.3904416266284514,3.137403488094257,1.6070973143868312,3.8956907945076082,3.1258776651420535,1.9792057656072986,3.6940690251308608,2.5456063255813386,0.9295819180984944,3.3463681705653596,2.9206508254417463,1.0235527935441726,3.8606884344677614,2.967843252510335,1.5742507304823072,3.658387104402588
l07_b00005,0.7,0.0005,505,6,motion_blur,6000,3072,0.512,2.5202267169952393,1.8292148113250732,1.1163016557693481,1.0940243005752563,2.001544100230052,0.9475955727160402,3.107326161884098,2.3205047595557433,1.008533772204169,3.696998910219692,2.259124352761114,1.147678662309479,3.425231306677584,1.8000063134094484,0.5794734972715985,3.0805653336196497,2.125241344845868,0.6500756195093317,3.672956204215344,2.0721006936744724,0.8173065028987793,3.3886060741604442
l07_b00005,0.7,0.0005,505,7,zoom_blur,6000,3198,0.533,1.8089020252227783,1.619292140007019,0.9756456613540649,0.9616596698760986,1.5890491949039496,0.5858424259683475,2.734036791997473,2.0242570628367083,0.6619046508100875,3.5791475031154856,1.9807358375541544,0.8061002841403974,3.3213798417715674,1.4433847097018009,0.3330924602338257,2.71059192376268,1.8833624809661005,0.41764084875508534,3.556231067622357,1.8493667917226022,0.58342089250384,3.294225815884488
l07_b00005,0.7,0.0005,505,8,snow,6000,2294,0.38233333333333336,2.454073429107666,2.4797394275665283,1.4242316484451294,1.4032001495361328,2.1924982353599267,0.8243909649907014,3.0393514674773057,2.752731131633513,0.9305569845777956,3.8806500451105252,2.364169973057989,1.009547336363712,3.202676267870906,2.0307454610984097,0.44331701359221004,3.0133576733432093,2.597653412937314,0.563237046950007,3.856949458154498,2.2210062525331224,0.6815268218456312,3.173938204502121
l07_b00005,0.7,0.0005,505,9,frost,6000,2207,0.36783333333333335,3.158158779144287,2.2748963832855225,1.7176027297973633,1.7058287858963013,2.2446925369377175,0.7252488079031914,3.1287980760833003,2.834380338139849,0.8404865561258059,3.9945500130423,2.5186182548005056,1.0827808852223186,3.3540764869805892,2.0871483533078097,0.3634678939912783,3.0900913466406825,2.6876551607080383,0.49334412125024085,3.964439886277076,2.3921775063491184,0.8174267368085688,3.3084640732818884
l07_b00005,0.7,0.0005,505,10,fog,6000,2047,0.3411666666666667,2.4595789909362793,2.5397791862487793,1.7224410772323608,1.6661453247070312,2.497241724083012,1.0255521927691895,3.2593334191498986,3.0092270599457134,1.1363092360885159,3.9790886297498327,2.687291119648888,1.273344983419885,3.4194812893581643,2.3181649984016235,0.5424457807544251,3.237693771111923,2.837881264829206,0.6702743887178415,3.960343009175263,2.5387680396627474,0.9021064363566483,3.3862879743876606
l07_b00005,0.7,0.0005,505,11,brightness,6000,3188,0.5313333333333333,2.8491573333740234,1.8017278909683228,1.0350035429000854,1.0236899852752686,1.717280010137239,0.7143129083599967,2.8543565110141436,2.121225172866669,0.7892672578167816,3.631282723783822,2.0855804594782317,0.9121013904034544,3.4159685363667087,1.5674891594222242,0.45274750097139826,2.831285890269037,1.9761713526993774,0.535638914595728,3.609321214959133,1.9495946660514423,0.6778478701243282,3.391390108944627
l07_b00005,0.7,0.0005,505,12,contrast,6000,1653,0.2755,2.3932783603668213,2.5614125728607178,2.067660331726074,1.9821029901504517,2.7954361314196285,1.2549818253707519,3.3812127515941834,3.3662004630641174,1.351863183033606,4.132176889079861,3.2372064921219676,1.6087658554656477,3.856440992327371,2.609298534635493,0.6773623739657062,3.3439409256148265,3.1861769617690463,0.7942704121107965,4.095728727719149,3.0594764501428005,1.1432554956442122,3.78814294146697
l07_b00005,0.7,0.0005,505,13,elastic_transform,6000,2509,0.4181666666666667,3.9092984199523926,2.232083797454834,1.3545916080474854,1.3582561016082764,2.1653394907545906,0.9200621687185111,3.0603268299091373,2.6462115589210766,1.0163401445387767,3.8176086883066955,2.5717223720404463,1.2212262717274693,3.5423309987047995,1.9827135348520268,0.5253318448988376,3.030141395090511,2.468751429945226,0.6333484429468204,3.7878651779770234,2.413786229437841,0.8877689050038848,3.510542879969146
l07_b00005,0.7,0.0005,505,14,pixelate,6000,1142,0.19033333333333333,2.185908317565918,3.720677137374878,2.523441791534424,2.395022392272949,3.0381951585861455,1.348424338986132,3.4354199992578653,3.6854245954338802,1.4511129560614455,4.210658002630942,3.7846030893611298,1.9186963820986211,4.223233278676438,2.9043064035902324,0.6823804317227301,3.4266282355936655,3.554762924021708,0.8105863481343973,4.199853424158247,3.7128800631769514,1.4885607855569771,4.235764504313634
